start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,total runs,score
2010-03-18,M Chinnaswamy Stadium,2,5.3,Royal Challengers Bangalore,Rajasthan Royals,MK Pandey,JH Kallis,SK Warne,1,54
2010-03-18,M Chinnaswamy Stadium,2,5.4,Royal Challengers Bangalore,Rajasthan Royals,JH Kallis,MK Pandey,SK Warne,1,55
2010-03-18,M Chinnaswamy Stadium,2,5.5,Royal Challengers Bangalore,Rajasthan Royals,MK Pandey,JH Kallis,SK Warne,0,55
2010-03-18,M Chinnaswamy Stadium,2,5.6,Royal Challengers Bangalore,Rajasthan Royals,MK Pandey,JH Kallis,SK Warne,4,59
2010-03-19,Feroz Shah Kotla,1,0.1,Delhi Capitals,Chennai Super Kings,DA Warner,V Sehwag,JA Morkel,0,0
2010-03-19,Feroz Shah Kotla,1,0.2,Delhi Capitals,Chennai Super Kings,DA Warner,V Sehwag,JA Morkel,1,1
2010-03-19,Feroz Shah Kotla,1,0.3,Delhi Capitals,Chennai Super Kings,V Sehwag,DA Warner,JA Morkel,0,1
2010-03-19,Feroz Shah Kotla,1,0.4,Delhi Capitals,Chennai Super Kings,V Sehwag,DA Warner,JA Morkel,4,5
2010-03-19,Feroz Shah Kotla,1,0.5,Delhi Capitals,Chennai Super Kings,V Sehwag,DA Warner,JA Morkel,0,5
2010-03-19,Feroz Shah Kotla,1,0.6,Delhi Capitals,Chennai Super Kings,V Sehwag,DA Warner,JA Morkel,4,9
2010-03-19,Feroz Shah Kotla,1,1.1,Delhi Capitals,Chennai Super Kings,DA Warner,V Sehwag,R Ashwin,0,9
2010-03-19,Feroz Shah Kotla,1,1.2,Delhi Capitals,Chennai Super Kings,DA Warner,V Sehwag,R Ashwin,0,9
2010-03-19,Feroz Shah Kotla,1,1.3,Delhi Capitals,Chennai Super Kings,DA Warner,V Sehwag,R Ashwin,4,13
2010-03-19,Feroz Shah Kotla,1,1.4,Delhi Capitals,Chennai Super Kings,DA Warner,V Sehwag,R Ashwin,1,14
2010-03-19,Feroz Shah Kotla,1,1.5,Delhi Capitals,Chennai Super Kings,V Sehwag,DA Warner,R Ashwin,4,18
2010-03-19,Feroz Shah Kotla,1,1.6,Delhi Capitals,Chennai Super Kings,V Sehwag,DA Warner,R Ashwin,1,19
2010-03-19,Feroz Shah Kotla,1,2.1,Delhi Capitals,Chennai Super Kings,V Sehwag,DA Warner,Joginder Sharma,4,23
2010-03-19,Feroz Shah Kotla,1,2.2,Delhi Capitals,Chennai Super Kings,V Sehwag,DA Warner,Joginder Sharma,4,27
2010-03-19,Feroz Shah Kotla,1,2.3,Delhi Capitals,Chennai Super Kings,V Sehwag,DA Warner,Joginder Sharma,0,27
2010-03-19,Feroz Shah Kotla,1,2.4,Delhi Capitals,Chennai Super Kings,V Sehwag,DA Warner,Joginder Sharma,0,27
2010-03-19,Feroz Shah Kotla,1,2.5,Delhi Capitals,Chennai Super Kings,V Sehwag,DA Warner,Joginder Sharma,1,28
2010-03-19,Feroz Shah Kotla,1,2.6,Delhi Capitals,Chennai Super Kings,DA Warner,V Sehwag,Joginder Sharma,0,28
2010-03-19,Feroz Shah Kotla,1,3.1,Delhi Capitals,Chennai Super Kings,V Sehwag,DA Warner,L Balaji,6,34
2010-03-19,Feroz Shah Kotla,1,3.2,Delhi Capitals,Chennai Super Kings,V Sehwag,DA Warner,L Balaji,1,35
2010-03-19,Feroz Shah Kotla,1,3.3,Delhi Capitals,Chennai Super Kings,DA Warner,V Sehwag,L Balaji,0,35
2010-03-19,Feroz Shah Kotla,1,3.4,Delhi Capitals,Chennai Super Kings,TM Dilshan,V Sehwag,L Balaji,0,35
2010-03-19,Feroz Shah Kotla,1,3.5,Delhi Capitals,Chennai Super Kings,TM Dilshan,V Sehwag,L Balaji,0,35
2010-03-19,Feroz Shah Kotla,1,3.6,Delhi Capitals,Chennai Super Kings,TM Dilshan,V Sehwag,L Balaji,1,36
2010-03-19,Feroz Shah Kotla,1,4.1,Delhi Capitals,Chennai Super Kings,TM Dilshan,V Sehwag,Joginder Sharma,0,36
2010-03-19,Feroz Shah Kotla,1,4.2,Delhi Capitals,Chennai Super Kings,TM Dilshan,V Sehwag,Joginder Sharma,4,40
2010-03-19,Feroz Shah Kotla,1,4.3,Delhi Capitals,Chennai Super Kings,TM Dilshan,V Sehwag,Joginder Sharma,0,40
2010-03-19,Feroz Shah Kotla,1,4.4,Delhi Capitals,Chennai Super Kings,TM Dilshan,V Sehwag,Joginder Sharma,0,40
2010-03-19,Feroz Shah Kotla,1,4.5,Delhi Capitals,Chennai Super Kings,TM Dilshan,V Sehwag,Joginder Sharma,1,41
2010-03-19,Feroz Shah Kotla,1,4.6,Delhi Capitals,Chennai Super Kings,V Sehwag,TM Dilshan,Joginder Sharma,5,46
2010-03-19,Feroz Shah Kotla,1,4.7,Delhi Capitals,Chennai Super Kings,V Sehwag,TM Dilshan,Joginder Sharma,4,50
2010-03-19,Feroz Shah Kotla,1,5.1,Delhi Capitals,Chennai Super Kings,TM Dilshan,V Sehwag,L Balaji,0,50
2010-03-19,Feroz Shah Kotla,1,5.2,Delhi Capitals,Chennai Super Kings,TM Dilshan,V Sehwag,L Balaji,1,51
2010-03-19,Feroz Shah Kotla,1,5.3,Delhi Capitals,Chennai Super Kings,V Sehwag,TM Dilshan,L Balaji,0,51
2010-03-19,Feroz Shah Kotla,1,5.4,Delhi Capitals,Chennai Super Kings,V Sehwag,TM Dilshan,L Balaji,0,51
2010-03-19,Feroz Shah Kotla,1,5.5,Delhi Capitals,Chennai Super Kings,V Sehwag,TM Dilshan,L Balaji,1,52
2010-03-19,Feroz Shah Kotla,1,5.6,Delhi Capitals,Chennai Super Kings,TM Dilshan,V Sehwag,L Balaji,0,52
2010-03-19,Feroz Shah Kotla,2,0.1,Chennai Super Kings,Delhi Capitals,PA Patel,ML Hayden,DP Nannes,0,0
2010-03-19,Feroz Shah Kotla,2,0.2,Chennai Super Kings,Delhi Capitals,PA Patel,ML Hayden,DP Nannes,0,0
2010-03-19,Feroz Shah Kotla,2,0.3,Chennai Super Kings,Delhi Capitals,PA Patel,ML Hayden,DP Nannes,1,1
2010-03-19,Feroz Shah Kotla,2,0.4,Chennai Super Kings,Delhi Capitals,PA Patel,ML Hayden,DP Nannes,1,2
2010-03-19,Feroz Shah Kotla,2,0.5,Chennai Super Kings,Delhi Capitals,ML Hayden,PA Patel,DP Nannes,0,2
2010-03-19,Feroz Shah Kotla,2,0.6,Chennai Super Kings,Delhi Capitals,ML Hayden,PA Patel,DP Nannes,0,2
2010-03-19,Feroz Shah Kotla,2,0.7,Chennai Super Kings,Delhi Capitals,ML Hayden,PA Patel,DP Nannes,2,4
2010-03-19,Feroz Shah Kotla,2,1.1,Chennai Super Kings,Delhi Capitals,PA Patel,ML Hayden,UT Yadav,4,8
2010-03-19,Feroz Shah Kotla,2,1.2,Chennai Super Kings,Delhi Capitals,PA Patel,ML Hayden,UT Yadav,1,9
2010-03-19,Feroz Shah Kotla,2,1.3,Chennai Super Kings,Delhi Capitals,ML Hayden,PA Patel,UT Yadav,4,13
2010-03-19,Feroz Shah Kotla,2,1.4,Chennai Super Kings,Delhi Capitals,ML Hayden,PA Patel,UT Yadav,4,17
2010-03-19,Feroz Shah Kotla,2,1.5,Chennai Super Kings,Delhi Capitals,ML Hayden,PA Patel,UT Yadav,0,17
2010-03-19,Feroz Shah Kotla,2,1.6,Chennai Super Kings,Delhi Capitals,ML Hayden,PA Patel,UT Yadav,4,21
2010-03-19,Feroz Shah Kotla,2,2.1,Chennai Super Kings,Delhi Capitals,PA Patel,ML Hayden,DP Nannes,0,21
2010-03-19,Feroz Shah Kotla,2,2.2,Chennai Super Kings,Delhi Capitals,S Badrinath,ML Hayden,DP Nannes,1,22
2010-03-19,Feroz Shah Kotla,2,2.3,Chennai Super Kings,Delhi Capitals,ML Hayden,S Badrinath,DP Nannes,1,23
2010-03-19,Feroz Shah Kotla,2,2.4,Chennai Super Kings,Delhi Capitals,S Badrinath,ML Hayden,DP Nannes,0,23
2010-03-19,Feroz Shah Kotla,2,2.5,Chennai Super Kings,Delhi Capitals,S Badrinath,ML Hayden,DP Nannes,0,23
2010-03-19,Feroz Shah Kotla,2,2.6,Chennai Super Kings,Delhi Capitals,S Badrinath,ML Hayden,DP Nannes,0,23
2010-03-19,Feroz Shah Kotla,2,3.1,Chennai Super Kings,Delhi Capitals,ML Hayden,S Badrinath,PJ Sangwan,4,27
2010-03-19,Feroz Shah Kotla,2,3.2,Chennai Super Kings,Delhi Capitals,ML Hayden,S Badrinath,PJ Sangwan,1,28
2010-03-19,Feroz Shah Kotla,2,3.3,Chennai Super Kings,Delhi Capitals,S Badrinath,ML Hayden,PJ Sangwan,4,32
2010-03-19,Feroz Shah Kotla,2,3.4,Chennai Super Kings,Delhi Capitals,S Badrinath,ML Hayden,PJ Sangwan,0,32
2010-03-19,Feroz Shah Kotla,2,3.5,Chennai Super Kings,Delhi Capitals,S Badrinath,ML Hayden,PJ Sangwan,0,32
2010-03-19,Feroz Shah Kotla,2,3.6,Chennai Super Kings,Delhi Capitals,S Badrinath,ML Hayden,PJ Sangwan,0,32
2010-03-19,Feroz Shah Kotla,2,4.1,Chennai Super Kings,Delhi Capitals,ML Hayden,S Badrinath,R Bhatia,0,32
2010-03-19,Feroz Shah Kotla,2,4.2,Chennai Super Kings,Delhi Capitals,ML Hayden,S Badrinath,R Bhatia,4,36
2010-03-19,Feroz Shah Kotla,2,4.3,Chennai Super Kings,Delhi Capitals,ML Hayden,S Badrinath,R Bhatia,6,42
2010-03-19,Feroz Shah Kotla,2,4.4,Chennai Super Kings,Delhi Capitals,ML Hayden,S Badrinath,R Bhatia,4,46
2010-03-19,Feroz Shah Kotla,2,4.5,Chennai Super Kings,Delhi Capitals,ML Hayden,S Badrinath,R Bhatia,0,46
2010-03-19,Feroz Shah Kotla,2,4.6,Chennai Super Kings,Delhi Capitals,ML Hayden,S Badrinath,R Bhatia,4,50
2010-03-19,Feroz Shah Kotla,2,5.1,Chennai Super Kings,Delhi Capitals,S Badrinath,ML Hayden,PJ Sangwan,0,50
2010-03-19,Feroz Shah Kotla,2,5.2,Chennai Super Kings,Delhi Capitals,S Badrinath,ML Hayden,PJ Sangwan,1,51
2010-03-19,Feroz Shah Kotla,2,5.3,Chennai Super Kings,Delhi Capitals,ML Hayden,S Badrinath,PJ Sangwan,0,51
2010-03-19,Feroz Shah Kotla,2,5.4,Chennai Super Kings,Delhi Capitals,ML Hayden,S Badrinath,PJ Sangwan,1,52
2010-03-19,Feroz Shah Kotla,2,5.5,Chennai Super Kings,Delhi Capitals,S Badrinath,ML Hayden,PJ Sangwan,0,52
2010-03-19,Feroz Shah Kotla,2,5.6,Chennai Super Kings,Delhi Capitals,S Badrinath,ML Hayden,PJ Sangwan,4,56
2010-03-20,"Sardar Patel Stadium, Motera",1,0.1,Rajasthan Royals,Kolkata Knight Riders,MJ Lumb,NV Ojha,AB Dinda,0,0
2010-03-20,"Sardar Patel Stadium, Motera",1,0.2,Rajasthan Royals,Kolkata Knight Riders,FY Fazal,NV Ojha,AB Dinda,0,0
2010-03-20,"Sardar Patel Stadium, Motera",1,0.3,Rajasthan Royals,Kolkata Knight Riders,FY Fazal,NV Ojha,AB Dinda,1,1
2010-03-20,"Sardar Patel Stadium, Motera",1,0.4,Rajasthan Royals,Kolkata Knight Riders,NV Ojha,FY Fazal,AB Dinda,0,1
2010-03-20,"Sardar Patel Stadium, Motera",1,0.5,Rajasthan Royals,Kolkata Knight Riders,NV Ojha,FY Fazal,AB Dinda,1,2
2010-03-20,"Sardar Patel Stadium, Motera",1,0.6,Rajasthan Royals,Kolkata Knight Riders,FY Fazal,NV Ojha,AB Dinda,4,6
2010-03-20,"Sardar Patel Stadium, Motera",1,1.1,Rajasthan Royals,Kolkata Knight Riders,NV Ojha,FY Fazal,I Sharma,1,7
2010-03-20,"Sardar Patel Stadium, Motera",1,1.2,Rajasthan Royals,Kolkata Knight Riders,NV Ojha,FY Fazal,I Sharma,1,8
2010-03-20,"Sardar Patel Stadium, Motera",1,1.3,Rajasthan Royals,Kolkata Knight Riders,FY Fazal,NV Ojha,I Sharma,0,8
2010-03-20,"Sardar Patel Stadium, Motera",1,1.4,Rajasthan Royals,Kolkata Knight Riders,FY Fazal,NV Ojha,I Sharma,0,8
2010-03-20,"Sardar Patel Stadium, Motera",1,1.5,Rajasthan Royals,Kolkata Knight Riders,FY Fazal,NV Ojha,I Sharma,4,12
2010-03-20,"Sardar Patel Stadium, Motera",1,1.6,Rajasthan Royals,Kolkata Knight Riders,FY Fazal,NV Ojha,I Sharma,1,13
2010-03-20,"Sardar Patel Stadium, Motera",1,1.7,Rajasthan Royals,Kolkata Knight Riders,FY Fazal,NV Ojha,I Sharma,0,13
2010-03-20,"Sardar Patel Stadium, Motera",1,1.8,Rajasthan Royals,Kolkata Knight Riders,FY Fazal,NV Ojha,I Sharma,1,14
2010-03-20,"Sardar Patel Stadium, Motera",1,2.1,Rajasthan Royals,Kolkata Knight Riders,FY Fazal,NV Ojha,AB Dinda,4,18
2010-03-20,"Sardar Patel Stadium, Motera",1,2.2,Rajasthan Royals,Kolkata Knight Riders,FY Fazal,NV Ojha,AB Dinda,4,22
2010-03-20,"Sardar Patel Stadium, Motera",1,2.3,Rajasthan Royals,Kolkata Knight Riders,FY Fazal,NV Ojha,AB Dinda,0,22
2010-03-20,"Sardar Patel Stadium, Motera",1,2.4,Rajasthan Royals,Kolkata Knight Riders,FY Fazal,NV Ojha,AB Dinda,0,22
2010-03-20,"Sardar Patel Stadium, Motera",1,2.5,Rajasthan Royals,Kolkata Knight Riders,FY Fazal,NV Ojha,AB Dinda,4,26
2010-03-20,"Sardar Patel Stadium, Motera",1,2.6,Rajasthan Royals,Kolkata Knight Riders,FY Fazal,NV Ojha,AB Dinda,1,27
2010-03-20,"Sardar Patel Stadium, Motera",1,3.1,Rajasthan Royals,Kolkata Knight Riders,FY Fazal,NV Ojha,I Sharma,0,27
2010-03-20,"Sardar Patel Stadium, Motera",1,3.2,Rajasthan Royals,Kolkata Knight Riders,FY Fazal,NV Ojha,I Sharma,2,29
2010-03-20,"Sardar Patel Stadium, Motera",1,3.3,Rajasthan Royals,Kolkata Knight Riders,FY Fazal,NV Ojha,I Sharma,1,30
2010-03-20,"Sardar Patel Stadium, Motera",1,3.4,Rajasthan Royals,Kolkata Knight Riders,NV Ojha,FY Fazal,I Sharma,4,34
2010-03-20,"Sardar Patel Stadium, Motera",1,3.5,Rajasthan Royals,Kolkata Knight Riders,NV Ojha,FY Fazal,I Sharma,1,35
2010-03-20,"Sardar Patel Stadium, Motera",1,3.6,Rajasthan Royals,Kolkata Knight Riders,FY Fazal,NV Ojha,I Sharma,1,36
2010-03-20,"Sardar Patel Stadium, Motera",1,4.1,Rajasthan Royals,Kolkata Knight Riders,FY Fazal,NV Ojha,SE Bond,1,37
2010-03-20,"Sardar Patel Stadium, Motera",1,4.2,Rajasthan Royals,Kolkata Knight Riders,NV Ojha,FY Fazal,SE Bond,1,38
2010-03-20,"Sardar Patel Stadium, Motera",1,4.3,Rajasthan Royals,Kolkata Knight Riders,FY Fazal,NV Ojha,SE Bond,0,38
2010-03-20,"Sardar Patel Stadium, Motera",1,4.4,Rajasthan Royals,Kolkata Knight Riders,FY Fazal,NV Ojha,SE Bond,4,42
2010-03-20,"Sardar Patel Stadium, Motera",1,4.5,Rajasthan Royals,Kolkata Knight Riders,FY Fazal,NV Ojha,SE Bond,0,42
2010-03-20,"Sardar Patel Stadium, Motera",1,4.6,Rajasthan Royals,Kolkata Knight Riders,FY Fazal,NV Ojha,SE Bond,0,42
2010-03-20,"Sardar Patel Stadium, Motera",1,5.1,Rajasthan Royals,Kolkata Knight Riders,NV Ojha,AA Jhunjhunwala,AD Mathews,0,42
2010-03-20,"Sardar Patel Stadium, Motera",1,5.2,Rajasthan Royals,Kolkata Knight Riders,NV Ojha,AA Jhunjhunwala,AD Mathews,4,46
2010-03-20,"Sardar Patel Stadium, Motera",1,5.3,Rajasthan Royals,Kolkata Knight Riders,NV Ojha,AA Jhunjhunwala,AD Mathews,1,47
2010-03-20,"Sardar Patel Stadium, Motera",1,5.4,Rajasthan Royals,Kolkata Knight Riders,AA Jhunjhunwala,NV Ojha,AD Mathews,1,48
2010-03-20,"Sardar Patel Stadium, Motera",1,5.5,Rajasthan Royals,Kolkata Knight Riders,NV Ojha,AA Jhunjhunwala,AD Mathews,4,52
2010-03-20,"Sardar Patel Stadium, Motera",1,5.6,Rajasthan Royals,Kolkata Knight Riders,NV Ojha,AA Jhunjhunwala,AD Mathews,4,56
2010-03-20,"Sardar Patel Stadium, Motera",2,0.1,Kolkata Knight Riders,Rajasthan Royals,MK Tiwary,BJ Hodge,YK Pathan,0,0
2010-03-20,"Sardar Patel Stadium, Motera",2,0.2,Kolkata Knight Riders,Rajasthan Royals,MK Tiwary,BJ Hodge,YK Pathan,4,4
2010-03-20,"Sardar Patel Stadium, Motera",2,0.3,Kolkata Knight Riders,Rajasthan Royals,MK Tiwary,BJ Hodge,YK Pathan,0,4
2010-03-20,"Sardar Patel Stadium, Motera",2,0.4,Kolkata Knight Riders,Rajasthan Royals,MK Tiwary,BJ Hodge,YK Pathan,0,4
2010-03-20,"Sardar Patel Stadium, Motera",2,0.5,Kolkata Knight Riders,Rajasthan Royals,MK Tiwary,BJ Hodge,YK Pathan,1,5
2010-03-20,"Sardar Patel Stadium, Motera",2,0.6,Kolkata Knight Riders,Rajasthan Royals,BJ Hodge,MK Tiwary,YK Pathan,0,5
2010-03-20,"Sardar Patel Stadium, Motera",2,1.1,Kolkata Knight Riders,Rajasthan Royals,MK Tiwary,BJ Hodge,SW Tait,0,5
2010-03-20,"Sardar Patel Stadium, Motera",2,1.2,Kolkata Knight Riders,Rajasthan Royals,MK Tiwary,BJ Hodge,SW Tait,0,5
2010-03-20,"Sardar Patel Stadium, Motera",2,1.3,Kolkata Knight Riders,Rajasthan Royals,MK Tiwary,BJ Hodge,SW Tait,0,5
2010-03-20,"Sardar Patel Stadium, Motera",2,1.4,Kolkata Knight Riders,Rajasthan Royals,MK Tiwary,BJ Hodge,SW Tait,1,6
2010-03-20,"Sardar Patel Stadium, Motera",2,1.5,Kolkata Knight Riders,Rajasthan Royals,BJ Hodge,MK Tiwary,SW Tait,4,10
2010-03-20,"Sardar Patel Stadium, Motera",2,1.6,Kolkata Knight Riders,Rajasthan Royals,BJ Hodge,MK Tiwary,SW Tait,1,11
2010-03-20,"Sardar Patel Stadium, Motera",2,2.1,Kolkata Knight Riders,Rajasthan Royals,BJ Hodge,MK Tiwary,YK Pathan,1,12
2010-03-20,"Sardar Patel Stadium, Motera",2,2.2,Kolkata Knight Riders,Rajasthan Royals,MK Tiwary,BJ Hodge,YK Pathan,1,13
2010-03-20,"Sardar Patel Stadium, Motera",2,2.3,Kolkata Knight Riders,Rajasthan Royals,BJ Hodge,MK Tiwary,YK Pathan,1,14
2010-03-20,"Sardar Patel Stadium, Motera",2,2.4,Kolkata Knight Riders,Rajasthan Royals,MK Tiwary,BJ Hodge,YK Pathan,4,18
2010-03-20,"Sardar Patel Stadium, Motera",2,2.5,Kolkata Knight Riders,Rajasthan Royals,MK Tiwary,BJ Hodge,YK Pathan,0,18
2010-03-20,"Sardar Patel Stadium, Motera",2,2.6,Kolkata Knight Riders,Rajasthan Royals,MK Tiwary,BJ Hodge,YK Pathan,0,18
2010-03-20,"Sardar Patel Stadium, Motera",2,3.1,Kolkata Knight Riders,Rajasthan Royals,BJ Hodge,CA Pujara,SW Tait,1,19
2010-03-20,"Sardar Patel Stadium, Motera",2,3.2,Kolkata Knight Riders,Rajasthan Royals,CA Pujara,BJ Hodge,SW Tait,4,23
2010-03-20,"Sardar Patel Stadium, Motera",2,3.3,Kolkata Knight Riders,Rajasthan Royals,CA Pujara,BJ Hodge,SW Tait,0,23
2010-03-20,"Sardar Patel Stadium, Motera",2,3.4,Kolkata Knight Riders,Rajasthan Royals,CA Pujara,BJ Hodge,SW Tait,0,23
2010-03-20,"Sardar Patel Stadium, Motera",2,3.5,Kolkata Knight Riders,Rajasthan Royals,CA Pujara,BJ Hodge,SW Tait,4,27
2010-03-20,"Sardar Patel Stadium, Motera",2,3.6,Kolkata Knight Riders,Rajasthan Royals,CA Pujara,BJ Hodge,SW Tait,0,27
2010-03-20,"Sardar Patel Stadium, Motera",2,4.1,Kolkata Knight Riders,Rajasthan Royals,BJ Hodge,CA Pujara,MM Patel,1,28
2010-03-20,"Sardar Patel Stadium, Motera",2,4.2,Kolkata Knight Riders,Rajasthan Royals,CA Pujara,BJ Hodge,MM Patel,4,32
2010-03-20,"Sardar Patel Stadium, Motera",2,4.3,Kolkata Knight Riders,Rajasthan Royals,CA Pujara,BJ Hodge,MM Patel,0,32
2010-03-20,"Sardar Patel Stadium, Motera",2,4.4,Kolkata Knight Riders,Rajasthan Royals,CA Pujara,BJ Hodge,MM Patel,0,32
2010-03-20,"Sardar Patel Stadium, Motera",2,4.5,Kolkata Knight Riders,Rajasthan Royals,CA Pujara,BJ Hodge,MM Patel,4,36
2010-03-20,"Sardar Patel Stadium, Motera",2,4.6,Kolkata Knight Riders,Rajasthan Royals,CA Pujara,BJ Hodge,MM Patel,1,37
2010-03-20,"Sardar Patel Stadium, Motera",2,5.1,Kolkata Knight Riders,Rajasthan Royals,CA Pujara,BJ Hodge,SK Trivedi,0,37
2010-03-20,"Sardar Patel Stadium, Motera",2,5.2,Kolkata Knight Riders,Rajasthan Royals,CA Pujara,BJ Hodge,SK Trivedi,1,38
2010-03-20,"Sardar Patel Stadium, Motera",2,5.3,Kolkata Knight Riders,Rajasthan Royals,BJ Hodge,CA Pujara,SK Trivedi,0,38
2010-03-20,"Sardar Patel Stadium, Motera",2,5.4,Kolkata Knight Riders,Rajasthan Royals,BJ Hodge,CA Pujara,SK Trivedi,0,38
2010-03-20,"Sardar Patel Stadium, Motera",2,5.5,Kolkata Knight Riders,Rajasthan Royals,BJ Hodge,CA Pujara,SK Trivedi,0,38
2010-03-20,"Sardar Patel Stadium, Motera",2,5.6,Kolkata Knight Riders,Rajasthan Royals,BJ Hodge,CA Pujara,SK Trivedi,0,38
2010-03-21,MA Chidambaram Stadium,1,0.1,Punjab Kings,Chennai Super Kings,RS Bopara,IK Pathan,JA Morkel,1,1
2010-03-21,MA Chidambaram Stadium,1,0.2,Punjab Kings,Chennai Super Kings,IK Pathan,RS Bopara,JA Morkel,1,2
2010-03-21,MA Chidambaram Stadium,1,0.3,Punjab Kings,Chennai Super Kings,RS Bopara,IK Pathan,JA Morkel,0,2
2010-03-21,MA Chidambaram Stadium,1,0.4,Punjab Kings,Chennai Super Kings,RS Bopara,IK Pathan,JA Morkel,0,2
2010-03-21,MA Chidambaram Stadium,1,0.5,Punjab Kings,Chennai Super Kings,RS Bopara,IK Pathan,JA Morkel,0,2
2010-03-21,MA Chidambaram Stadium,1,0.6,Punjab Kings,Chennai Super Kings,RS Bopara,IK Pathan,JA Morkel,0,2
2010-03-21,MA Chidambaram Stadium,1,1.1,Punjab Kings,Chennai Super Kings,IK Pathan,RS Bopara,MS Gony,4,6
2010-03-21,MA Chidambaram Stadium,1,1.2,Punjab Kings,Chennai Super Kings,IK Pathan,RS Bopara,MS Gony,4,10
2010-03-21,MA Chidambaram Stadium,1,1.3,Punjab Kings,Chennai Super Kings,IK Pathan,RS Bopara,MS Gony,0,10
2010-03-21,MA Chidambaram Stadium,1,1.4,Punjab Kings,Chennai Super Kings,IK Pathan,RS Bopara,MS Gony,2,12
2010-03-21,MA Chidambaram Stadium,1,1.5,Punjab Kings,Chennai Super Kings,IK Pathan,RS Bopara,MS Gony,1,13
2010-03-21,MA Chidambaram Stadium,1,1.6,Punjab Kings,Chennai Super Kings,RS Bopara,IK Pathan,MS Gony,0,13
2010-03-21,MA Chidambaram Stadium,1,2.1,Punjab Kings,Chennai Super Kings,IK Pathan,RS Bopara,JA Morkel,0,13
2010-03-21,MA Chidambaram Stadium,1,2.2,Punjab Kings,Chennai Super Kings,IK Pathan,RS Bopara,JA Morkel,4,17
2010-03-21,MA Chidambaram Stadium,1,2.3,Punjab Kings,Chennai Super Kings,IK Pathan,RS Bopara,JA Morkel,1,18
2010-03-21,MA Chidambaram Stadium,1,2.4,Punjab Kings,Chennai Super Kings,RS Bopara,IK Pathan,JA Morkel,0,18
2010-03-21,MA Chidambaram Stadium,1,2.5,Punjab Kings,Chennai Super Kings,RS Bopara,IK Pathan,JA Morkel,0,18
2010-03-21,MA Chidambaram Stadium,1,2.6,Punjab Kings,Chennai Super Kings,KC Sangakkara,IK Pathan,JA Morkel,0,18
2010-03-21,MA Chidambaram Stadium,1,3.1,Punjab Kings,Chennai Super Kings,IK Pathan,KC Sangakkara,R Ashwin,2,20
2010-03-21,MA Chidambaram Stadium,1,3.2,Punjab Kings,Chennai Super Kings,IK Pathan,KC Sangakkara,R Ashwin,0,20
2010-03-21,MA Chidambaram Stadium,1,3.3,Punjab Kings,Chennai Super Kings,IK Pathan,KC Sangakkara,R Ashwin,1,21
2010-03-21,MA Chidambaram Stadium,1,3.4,Punjab Kings,Chennai Super Kings,KC Sangakkara,IK Pathan,R Ashwin,0,21
2010-03-21,MA Chidambaram Stadium,1,3.5,Punjab Kings,Chennai Super Kings,KC Sangakkara,IK Pathan,R Ashwin,0,21
2010-03-21,MA Chidambaram Stadium,1,3.6,Punjab Kings,Chennai Super Kings,KC Sangakkara,IK Pathan,R Ashwin,0,21
2010-03-21,MA Chidambaram Stadium,1,4.1,Punjab Kings,Chennai Super Kings,IK Pathan,KC Sangakkara,MS Gony,4,25
2010-03-21,MA Chidambaram Stadium,1,4.2,Punjab Kings,Chennai Super Kings,IK Pathan,KC Sangakkara,MS Gony,0,25
2010-03-21,MA Chidambaram Stadium,1,4.3,Punjab Kings,Chennai Super Kings,IK Pathan,KC Sangakkara,MS Gony,4,29
2010-03-21,MA Chidambaram Stadium,1,4.4,Punjab Kings,Chennai Super Kings,IK Pathan,KC Sangakkara,MS Gony,0,29
2010-03-21,MA Chidambaram Stadium,1,4.5,Punjab Kings,Chennai Super Kings,IK Pathan,KC Sangakkara,MS Gony,1,30
2010-03-21,MA Chidambaram Stadium,1,4.6,Punjab Kings,Chennai Super Kings,KC Sangakkara,IK Pathan,MS Gony,0,30
2010-03-21,MA Chidambaram Stadium,1,5.1,Punjab Kings,Chennai Super Kings,IK Pathan,KC Sangakkara,L Balaji,0,30
2010-03-21,MA Chidambaram Stadium,1,5.2,Punjab Kings,Chennai Super Kings,IK Pathan,KC Sangakkara,L Balaji,0,30
2010-03-21,MA Chidambaram Stadium,1,5.3,Punjab Kings,Chennai Super Kings,IK Pathan,KC Sangakkara,L Balaji,1,31
2010-03-21,MA Chidambaram Stadium,1,5.4,Punjab Kings,Chennai Super Kings,KC Sangakkara,IK Pathan,L Balaji,4,35
2010-03-21,MA Chidambaram Stadium,1,5.5,Punjab Kings,Chennai Super Kings,KC Sangakkara,IK Pathan,L Balaji,2,37
2010-03-21,MA Chidambaram Stadium,1,5.6,Punjab Kings,Chennai Super Kings,KC Sangakkara,IK Pathan,L Balaji,1,38
2010-03-21,MA Chidambaram Stadium,2,0.1,Chennai Super Kings,Punjab Kings,PA Patel,ML Hayden,IK Pathan,1,1
2010-03-21,MA Chidambaram Stadium,2,0.2,Chennai Super Kings,Punjab Kings,PA Patel,ML Hayden,IK Pathan,0,1
2010-03-21,MA Chidambaram Stadium,2,0.3,Chennai Super Kings,Punjab Kings,PA Patel,ML Hayden,IK Pathan,0,1
2010-03-21,MA Chidambaram Stadium,2,0.4,Chennai Super Kings,Punjab Kings,PA Patel,ML Hayden,IK Pathan,1,2
